gene	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Tumor tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue	Normal tissue
Hsa.3648	8.587660787	6.898411223	5.165510018	7.329760177	8.21678653	7.459756823	7.980980713	8.273356461	7.322188396	7.1962047	8.874443006	8.261975841	8.154216248	8.09822315	8.649342529	8.298095836	8.3654363	8.518882182	7.384352064	9.293308477	9.087724169	5.99337123	9.529459522	8.238864658	6.535132367	8.250923382	8.53661133	8.494642065	8.85334578	7.889937637	8.335961528	7.705508651	8.232627492	8.654340369	8.413309221	7.00892555	7.003787189	8.260015788	8.797005654	8.592446789	7.527287813	7.720450591	7.15842564	8.406811902	8.062939192	6.890736941	8.236747971	5.864701372	8.09822315	8.541164704	7.915176794
Hsa.612	8.083844727	8.630865396	8.300060973	7.664153629	7.78982389	9.024599489	9.574248948	9.084330924	8.541164704	8.628439072	10.02314668	9.455329209	9.667253212	7.512154232	8.630865396	8.703048998	7.96241002	8.065450881	8.799408017	8.423900717	9.269855121	9.370907429	8.807309733	9.629040452	8.120981968	8.958624275	8.847645401	8.610767086	9.662399053	8.083844727	8.677464481	10.01639585	6.725936813	9.375202027	8.894609009	8.986787544	6.568453872	6.554618557	8.309614239	8.141775895	8.794176865	8.822550273	8.825353264	6.728091671	5.92034325	7.541837294	7.320408975	8.739153972	7.308471152	7.1962047	8.530428363
Hsa.3967	8.09822315	7.031554922	7.454203759	7.549443117	8.344436233	7.630393963	6.72201423	7.891467206	8.025278903	8.025278903	7.798519881	7.621433929	7.761786051	8.376023834	8.118895873	8.623155802	8.20031725	7.671911958	7.358651201	8.998064444	8.457860749	7.249445341	7.800240279	7.662625884	8.35955546	7.33659294	8.35955546	8.150741456	8.340791957	8.061135105	8.483653273	7.289705086	8.922592075	8.234382491	7.467175596	7.185398207	7.919272795	8.734691048	7.782576606	7.884410825	6.886605212	7.151988732	8.57592163	8.477107363	8.16181862	7.604266258	8.756738161	7.063920393	8.546409083	8.186176556	7.563041238
Hsa.7048	6.631465765	6.974198072	6.88033597	6.613208432	6.431755043	7.350531466	8.139559604	7.382610082	7.530860638	5.935018629	7.058274594	7.922980442	7.280936863	7.222673391	6.631465765	7.584771001	6.670592293	7.427064076	6.493230497	6.503907787	7.865337165	7.728156421	7.867389352	8.4450282	6.558709544	8.726265411	7.570792199	7.018070924	8.123058374	6.927928942	8.198263629	8.587660787	6.493230497	7.668464132	7.136285008	7.056753074	5.783182027	7.499364994	7.506774011	8.006051844	6.886605212	6.932043259	6.950291551	7.261162257	6.613208432	7.331506439	7.391196461	7.054970979	7.478238584	6.560816015	6.906642369
Hsa.14976	8.597371375	6.606836205	6.968185536	6.542742329	7.744621198	7.12527014	8.470475857	7.056753074	6.338651569	7.387581007	8.298095836	6.658501744	7.62330923	7.633673774	7.65368069	7.838932457	7.67672716	7.517520813	8.554660638	6.355834164	6.517539862	7.576518481	7.755003844	7.232009256	7.639473753	7.746359365	7.520791012	8.025278903	7.227328688	7.455634793	7.018070924	7.700007829	7.018070924	6.611015275	7.906099223	7.050384082	7.454203759	7.889937637	7.814543188	7.682179079	6.88033597	8.074582605	6.870515863	7.433283902	7.559348717	6.945026534	7.344030972	7.694567955	7.113370818	7.624670483	7.264494057
Hsa.2986	7.764841635	7.527287813	8.05393026	7.609577925	8.302083892	7.472669879	7.802165068	7.335060369	7.232009256	8.145328209	7.439715622	6.834338514	7.138387419	7.211502122	7.2303335	7.264494057	7.747976375	7.71630504	8.115266044	7.816226012	7.793801511	7.427064076	8.148914429	7.012213608	7.780932342	6.952305381	7.010314234	6.900695442	8.489976761	8.751138544	7.641067	7.139820327	8.498479295	6.641445807	7.345847313	7.902840911	8.055427642	7.809264024	7.168615511	7.99992001	6.877940126	6.519354712	8.033139657	9.153570827	7.8632151	7.492972173	8.143758436	7.207669333	8.654340369	9.016974038	8.442474691
Hsa.2765	7.063920393	7.046671652	7.628630154	8.049861721	7.091024116	6.637272273	7.17068913	7.296719385	7.847851466	7.988362179	7.378279471	7.061716978	6.673100449	6.808343527	7.627016043	6.437283591	7.173915652	6.902748542	7.138387419	7.841886911	7.410585387	6.68979738	6.737337855	7.489081392	7.160186983	7.316920884	6.108989767	6.832148881	6.783391171	6.485564463	6.832148881	6.487430333	7.800240279	7.311607704	7.32544909	6.611015275	6.756046191	5.778454477	6.070915561	7.374852985	8.109702615	7.10297639	5.77423019	7.570792199	7.362223827	6.568453872	7.751258969	7.581358537	6.594009095	7.387581007	6.985768502
Hsa.1412	8.188134954	7.454203759	7.048583551	7.091024116	6.606836205	7.347344182	7.746359365	6.0226327	6.353687539	7.061716978	7.194358124	7.053277786	7.33659294	7.434996723	7.209453366	7.053277786	7.483794978	7.300469179	9.499967692	6.579999558	6.0226327	8.703048998	6.570470276	7.09319348	8.255470276	7.078784385	6.890736941	8.376023834	7.220428259	7.316920884	6.455576465	7.627016043	7.616163441	6.926194592	7.670083968	7.512154232	8.946531371	8.388632574	7.986398089	7.529053914	7.132890227	7.51920631	7.635569517	7.686172913	8.316072732	7.467175596	6.692114879	7.945139841	9.150367227	7.65552149	7.450806835
Hsa.393	9.791565449	9.583951994	9.76855173	9.763245838	10.00192298	9.629040452	8.614979909	10.63090326	9.751724911	10.03698028	9.773846685	6.292182085	9.545760415	9.731546231	9.919152872	9.610673037	9.84007206	9.549685937	5.961025791	10.05457369	9.521041869	8.474751997	9.713562791	8.033139657	9.67635978	9.557711659	10.52482225	9.815137153	10.4489732	10.00889506	10.21779377	9.44291374	10.41931121	10.32452555	9.773846685	9.763245838	5.554395753	10.87455307	8.786242748	7.814543188	9.727550513	9.362195894	10.70126957	10.33248201	9.796862044	8.578391562	9.912367614	8.961841275	7.274010608	10.21779377	9.787344673
Hsa.2101	6.174716324	6.491170369	6.257898764	7.27584815	5.923436758	5.948838193	6.932043259	6.68979738	6.830121582	6.66364303	6.828521438	7.239758653	6.932043259	7.316920884	8.08867114	7.075658564	7.378279471	7.322188396	6.703620073	7.627016043	6.866491256	6.431755043	6.412235195	7.048583551	7.381072605	7.907785216	5.122699434	6.756046191	7.2303335	7.044894674	6.097661765	7.96241002	6.539941747	5.622184106	6.789518921	6.401135513	6.156766513	6.485564463	6.510701647	7.145241912	6.870515863	6.562436937	6.7515419	5.833412458	7.537611701	5.197302315	7.151988732	5.81478194	6.236180888	6.886605212	6.228924174
Hsa.32865	7.907785216	7.311607704	8.319854913	8.031160912	7.658790794	8.313852914	6.984247547	8.009989304	8.109702615	7.793801511	7.756684365	6.535132367	7.812859434	8.489976761	7.853623468	7.941511497	8.24290594	7.637274611	6.38840899	7.494425934	7.340438796	7.537611701	7.349076438	5.69570202	7.934195924	7.600933211	7.780932342	6.939871117	7.454203759	6.403465652	7.25494783	8.190041297	7.176279335	7.232009256	6.961040732	6.701385841	7.071983016	6.822989129	4.925072943	5.890729097	7.42323115	5.828032037	6.918072635	6.257898764	6.799933327	6.552212935	7.756684365	6.323218962	8.578391562	7.077246445	7.156161386
Hsa.326	6.461743472	6.314678986	6.627089023	6.353687539	7.960428939	6.572650112	5.91671163	7.371224398	6.067286887	6.936005256	7.714499241	6.063471629	5.91671163	7.59903698	7.181798281	7.306633566	7.141592982	7.41592028	7.168615511	7.69304736	7.37300123	6.720009202	8.35955546	6.972107098	7.097344032	6.76021236	7.545667012	6.575370893	8.16181862	7.687655621	7.99992001	6.847869647	8.457860749	6.803899872	5.622184106	7.809264024	7.010314234	6.79132046	4.90814659	7.668464132	7.367201948	5.49875529	6.226107601	7.136285008	6.311811293	8.05393026	5.458341782	6.412235195	8.507626503	7.742608252	8.675193895
Hsa.23565	7.247710113	6.677249065	7.51920631	7.705508651	6.249322995	7.401310335	7.99992001	6.591419795	7.391196461	7.12527014	7.038819892	7.249445341	6.99642884	7.609577925	7.730050435	7.347344182	8.224342502	7.896654671	7.306633566	7.410585387	7.818047117	7.314961058	7.487465343	7.209453366	7.163795736	7.439715622	7.27584815	6.872203213	7.450806835	7.472669879	7.211502122	7.960428939	7.942946719	7.167002072	7.218696811	7.772392269	7.266398164	6.97612708	7.657162832	7.525376829	6.864575578	7.510149052	6.403465652	7.358651201	7.637274611	7.44163367	8.03877919	6.795738045	7.775353274	8.074582605	7.134431289
Hsa.10169	7.37960615	6.756046191	6.503907787	6.052676724	6.914298322	7.374852985	7.234270451	6.952305381	5.529407883	7.452277116	7.153597793	6.153563472	7.855598944	8.117040613	7.525376829	7.461721031	6.88033597	7.376465721	7.365230261	6.556572802	6.600464482	7.703578771	7.624670483	7.410585387	8.394975703	7.67672716	7.497428229	8.59521717	5.980777153	7.122375477	7.360539862	8.27537509	7.510149052	7.419894954	8.523638464	7.777172578	8.891377536	8.481221978	7.818047117	7.62330923	6.862325401	7.405738516	7.837302381	6.840140352	7.588169367	7.463803841	8.150741456	7.932570059	8.687494777	7.807533586	6.67539482
Hsa.2609	6.067286887	6.956096009	6.980062165	7.852100556	7.194358124	5.261488352	6.936005256	7.181798281	7.724378522	7.65552149	7.061716978	6.558709544	7.65552149	7.517520813	7.819681573	6.841859527	8.096291783	7.529053914	7.108905483	8.658194203	7.576518481	7.077246445	6.968185536	7.262749571	8.155929707	8.027254131	6.343714417	7.951655095	8.654340369	8.253288609	8.442474691	8.601228036	7.977196817	6.768538657	6.766270279	7.956244054	7.280936863	7.543522076	7.251549602	5.902976051	7.635569517	7.657162832	8.188134954	7.835299637	8.859445614	6.448029688	7.251549602	7.429027364	7.282592255	8.012906536	7.419894954
Hsa.3102	8.66483491	7.975146253	8.518882182	8.322193486	8.316072732	8.514452549	7.954598775	7.726321453	8.7221316	8.426076694	8.284091235	5.980777153	8.150741456	7.889937637	7.724378522	7.726321453	8.523638464	8.376023834	8.08867114	8.32742588	8.250923382	8.02079001	8.352395182	7.37300123	9.011293544	7.295195697	7.284648754	6.554618557	7.730050435	7.467175596	7.392836733	7.51920631	7.756684365	6.38364577	7.167002072	7.852100556	8.394975703	7.559348717	6.203106409	7.327599001	7.014457884	6.042153594	7.924784733	8.076362206	7.338418664	5.522808037	7.805619071	7.648168516	7.75317145	8.250923382	7.570792199
Hsa.8833	8.392644264	9.671824379	8.958624275	9.64573948	7.832178493	9.159796889	9.071105927	10.25646248	9.412047004	7.582909223	8.148914429	8.081939517	9.702972223	8.102137425	8.238864658	8.261975841	7.536045378	7.116949255	9.258111214	9.508925058	9.300030704	8.885192528	8.210043624	9.382295256	6.827087578	9.38537676	7.900776259	8.027254131	8.868680692	9.113164099	9.549685937	9.056960172	8.348239131	9.569216174	9.455329209	9.82501082	7.812859434	7.865337165	9.322722304	7.031554922	9.331376048	9.043393811	9.170871621	9.203406816	8.4450282	7.644650617	9.159796889	9.163272287	7.714499241	8.317592775	8.751138544
Hsa.1047	9.281633944	5.685790979	6.635234811	6.989973998	8.464166937	8.426076694	9.123467706	7.857143259	7.061716978	8.135973187	9.583951994	9.731546231	9.319071146	10.57696154	9.288671499	11.05625705	9.74716214	9.073884139	9.216101605	8.065450881	8.488282018	9.773846685	10.47031135	9.545760415	10.19499112	9.596726593	10.35891329	10.21779377	8.649342529	8.777655147	9.043393811	8.169948432	8.472457636	9.587964687	9.606129657	7.99992001	9.300030704	10.71246057	10.00192298	9.42624852	7.924784733	8.277515387	7.79656824	8.59521717	8.677464481	7.563041238	9.455329209	9.303721101	9.264425952	9.030807724	7.945139841
Hsa.1325	8.777655147	5.823400115	6.138484862	6.226107601	7.520791012	7.780932342	7.966365899	7.425496123	5.340378492	7.666889422	6.908570822	6.525750642	6.278224617	6.091228913	7.71630504	7.178194169	6.692114879	6.254827473	9.043393811	6.856305035	6.309319383	6.910461884	7.523967847	6.542742329	6.206119495	6.403465652	7.026327102	7.7866069	6.489273072	7.291418785	5.65690228	6.720009202	7.251549602	6.016466845	7.163795736	6.822989129	7.678533127	7.15842564	7.082664136	7.136285008	7.209453366	7.889937637	6.648349463	7.436426776	7.483794978	7.71630504	6.877940126	7.707433725	5.478293393	7.714499241	7.739353807
Hsa.27085	6.927928942	7.942946719	7.060099697	7.823467916	7.012213608	6.243456566	7.445335305	6.008764745	7.567141574	7.132890227	6.743442434	7.394490355	6.300988681	7.376465721	7.694567955	7.113370818	8.049861721	7.939724225	8.66483491	7.660780334	7.127277141	7.104723865	6.762209485	6.936005256	8.352395182	6.946585608	6.236180888	6.72201423	6.846103016	7.958040934	6.97612708	7.188861591	7.71630504	6.04882258	6.68558528	7.232009256	8.261975841	6.523921068	6.966404045	7.338418664	7.763449057	7.323659163	6.358856764	7.153597793	8.141775895	7.579600616	7.335060369	7.12527014	7.338418664	7.333608399	7.296719385
Hsa.2324	6.980062165	7.579600616	6.309319383	7.588169367	7.563041238	7.010314234	5.838345923	7.118827233	5.769063593	6.643770091	7.780932342	8.273356461	6.466500823	8.617558703	8.100541113	7.490827591	8.102137425	8.291651233	7.994636291	7.852100556	8.370043316	8.35955546	7.382610082	8.15793853	7.7866069	7.662625884	8.240969783	8.011327364	7.563041238	7.990432488	8.139559604	7.454203759	7.998354761	7.906099223	8.031160912	7.425496123	8.277515387	8.231172396	7.764841635	9.200456085	7.75317145	7.387581007	7.227328688	7.439715622	8.277515387	7.376465721	8.913698706	7.996360498	8.423900717	8.027254131	8.20210328
Hsa.14595	10.7461311	9.64573948	9.545760415	9.412047004	9.496367698	8.96529834	10.00192298	7.707433725	9.206971403	8.944298326	9.020672187	8.168207062	8.897418058	9.475300008	9.796862044	9.574248948	9.170871621	9.564874743	10.10194857	7.964538375	8.845244691	9.887494317	8.941594792	8.386062732	10.57696154	8.15793853	7.857143259	7.998354761	6.963104901	7.104723865	3.757849138	8.059215351	6.991483444	6.485564463	8.109702615	7.075658564	9.404237866	7.410585387	8.260015788	7.588169367	8.390773623	8.163556352	8.206331436	7.709543009	8.980073685	7.934195924	7.698513124	8.362090172	7.082664136	7.713000629	6.617203199
Hsa.17091	8.494642065	6.61510157	7.145241912	5.745206965	7.15049744	7.595513767	7.469035179	6.249322995	6.493230497	6.870515863	7.00892555	6.972107098	6.948122271	6.856305035	6.768538657	7.06835703	6.681456067	6.505570839	7.288101017	5.680387883	6.052676724	6.956096009	6.635234811	6.45049557	6.783391171	6.295293474	6.987597767	7.429027364	6.213852093	6.743442434	5.443756354	6.103304731	6.568453872	7.264494057	6.008764745	6.483514155	7.434996723	6.868342655	6.787076843	6.71805664	6.856305035	7.238042556	6.617203199	6.190535212	6.491170369	6.493230497	7.031554922	6.876005922	6.138484862	6.643770091	6.341113459
Hsa.2547	5.645330708	6.858492427	6.978203012	7.392836733	6.056202416	6.611015275	6.793509967	7.217066508	7.593903107	7.084647251	5.045613478	6.572650112	6.808343527	7.711181803	6.904938535	5.680387883	6.787076843	5.894231024	4.694412935	7.228969157	6.932043259	6.097661765	5.984137271	6.819219043	7.128922298	7.563041238	6.448029688	5.587306913	7.023875947	7.499364994	6.854271199	7.696841923	7.12527014	5.197302315	5.045613478	7.452277116	6.495687427	6.426873415	7.084647251	5.347597081	7.274010608	7.227328688	6.956096009	7.139820327	8.311478798	6.188271376	5.961025791	6.263179831	6.683571954	7.70162954	6.088321496
Hsa.904	6.658501744	6.373084048	7.040745753	6.5819076	6.5819076	6.987597767	7.293339629	7.113370818	6.929779546	6.273570031	6.927928942	7.559348717	7.595513767	6.445231164	5.846849146	7.128922298	6.38091765	6.646401928	7.048583551	7.445335305	8.085349094	7.268028042	7.497428229	8.025278903	5.963776145	8.174119487	6.749426135	7.340438796	8.260015788	6.61510157	7.975146253	7.948603673	6.71805664	8.245023588	7.160186983	7.551542065	6.709657507	6.658501744	8.05745988	7.427064076	6.85221838	6.783391171	6.959227951	8.03877919	7.035114805	7.637274611	7.553535161	7.761786051	7.893154714	6.795738045	7.387581007
Hsa.2035	7.350531466	7.32544909	8.09822315	8.294176786	7.879848031	6.968185536	7.33659294	6.525750642	7.812859434	8.430427596	7.673434465	7.553535161	7.436426776	7.713000629	7.755003844	6.348271262	7.812859434	7.878195318	8.388632574	7.604266258	7.439715622	7.304630268	6.670592293	6.821358418	8.204113574	6.745981115	6.886605212	7.0517808	7.012213608	9.583951994	8.069186408	8.719470523	7.553535161	6.575370893	5.988538101	7.802165068	8.815382779	6.629370723	7.080662821	8.123058374	6.846103016	7.365230261	7.895054347	7.875612627	9.186874236	6.594009095	7.012213608	7.637274611	8.620154777	8.059215351	7.996360498
Hsa.35968	7.51920631	6.263179831	7.733823368	7.490827591	7.871238544	7.311607704	7.224516775	8.127393645	7.632043011	7.816226012	8.175753155	6.985768502	7.652164945	8.143758436	7.788301556	7.0950873	7.830708402	8.20210328	7.209453366	8.11160687	8.103694752	7.644650617	7.570792199	7.24290978	7.694567955	7.461721031	7.609577925	7.988362179	8.120981968	7.547353551	7.938030574	7.828891962	8.422010493	8.716947209	7.909462465	8.338533683	7.532564564	8.238864658	7.270464137	7.821519926	6.843773174	7.755003844	8.159747663	8.194081649	7.861367111	8.040541617	8.554660638	7.256560253	8.32742588	8.260015788	8.245023588
Hsa.313	7.570792199	8.012906536	7.429027364	6.707604051	8.934154538	7.329760177	6.457582113	7.266398164	7.452277116	7.726321453	6.637272273	5.961025791	5.340378492	7.378279471	7.280936863	6.910461884	7.922980442	6.864575578	9.027880587	9.400878404	7.274010608	7.138387419	8.080021469	6.363247396	6.300988681	6.45049557	8.027254131	7.148965257	6.854271199	8.404937585	7.445335305	5.554395753	8.93661467	6.222967806	6.978203012	7.835299637	8.468583974	7.048583551	6.217155652	7.79656824	6.876005922	7.670083968	8.003575942	9.315666727	7.840353584	8.285978615	7.035114805	6.754018952	8.675193895	8.279415128	9.153570827
Hsa.1552	8.264374493	6.946585608	7.362223827	6.966404045	7.309926633	7.45804008	6.598266261	6.609240709	5.634757193	7.430603625	7.476227492	6.008764745	7.09319348	7.256560253	7.256560253	7.602241488	7.127277141	7.180087209	7.44163367	6.04882258	6.289557848	7.707433725	7.075658564	6.787076843	6.982007283	6.495687427	7.323659163	7.788301556	5.75892381	6.273570031	5.111697726	5.70529125	6.61510157	6.358856764	5.977309471	6.311811293	6.474263319	7.529053914	6.824728852	7.574918193	6.840140352	6.97612708	6.984247547	6.650349969	6.914298322	5.484642315	5.331465986	6.941475527	7.080662821	6.76021236	7.115102399
Hsa.42442	6.924176528	7.70162954	7.246181261	7.553535161	7.128922298	7.439715622	6.866491256	7.611010514	7.755003844	6.625046548	6.904938535	7.333608399	7.387581007	6.358856764	7.035114805	6.806003841	6.012709234	6.355834164	8.788755689	8.003575942	7.686172913	6.912352402	7.288101017	8.285978615	5.931183581	8.067530644	7.367201948	6.787076843	8.472457636	6.964812232	8.302083892	7.543522076	6.358856764	7.637274611	7.259652158	8.133821689	7.329760177	6.254827473	6.828521438	7.543522076	6.832148881	7.793801511	7.374852985	7.75317145	6.970024225	7.262749571	5.666183907	7.512154232	6.303901508	6.118378483	7.505072637
Hsa.7348	6.220136447	6.72201423	6.71805664	6.370577735	5.791116664	6.627089023	6.498860785	6.701385841	6.781122771	6.094348461	7.537611701	7.624670483	7.410585387	6.348271262	6.375846621	7.172262961	5.516218535	6.268625756	7.42323115	7.026327102	6.799933327	7.490827591	6.898411223	8.224342502	5.666183907	8.234382491	6.948122271	6.797487911	7.941511497	6.968185536	7.69304736	8.703048998	6.621182208	7.730050435	7.050384082	7.960428939	7.895054347	7.031554922	8.420019963	7.632043011	6.830121582	6.868342655	7.427064076	7.344030972	6.862325401	7.641067	7.27584815	7.222673391	7.604266258	6.703620073	7.689449095
